Country,State,District,Block,Year,Month,Village Name,"Number Of Households Issue Job Card Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Others (UOM:Number), Scaling Factor:1","Total Number Of Households Issue Job Card (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Others (UOM:Number), Scaling Factor:1","Total Number Of Household Provided Employment (UOM:Number), Scaling Factor:1","Number Of Employment Provided To Woman (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Others (UOM:Number), Scaling Factor:1","Total Number Of Person Days Generated (UOM:Number), Scaling Factor:1","Number Of Person Days Generated For Woman (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Families Completed 100days Others (UOM:Number), Scaling Factor:1","Total Families Completed 100 Days (UOM:Number), Scaling Factor:1"
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",ampanggre,0,117,0,117,0,121,0,121,121,0,11744,0,11744,5359,0,114,0,114
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",akelgre,0,87,4,91,0,91,4,95,103,0,8933,396,9329,4776,0,28,0,28
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",akel agalgre,0,55,0,55,0,55,0,55,55,0,5500,0,5500,1460,0,55,0,55
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",adugre,0,25,0,25,0,25,0,25,26,0,2500,0,2500,1284,0,25,0,25
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",achak jangkegre,0,41,0,41,0,41,0,41,59,0,4100,0,4100,1894,0,41,0,41
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dagal samitty,0,80,1,81,0,79,0,79,79,0,7805,0,7805,3346,0,78,0,78
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot awangram,0,26,0,26,0,25,0,25,25,0,2500,0,2500,1109,0,25,0,25
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot bangbol,0,15,1,16,0,15,1,16,21,0,1500,100,1600,688,0,15,1,16
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot chiwate,0,75,2,77,0,56,1,57,60,0,5564,100,5664,2467,0,55,1,56
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongchong,0,73,0,73,0,71,0,71,68,0,7044,0,7044,3322,0,67,0,67
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongchek akong,0,63,0,63,0,55,0,55,56,0,5119,0,5119,1770,0,46,0,46
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongbang,0,30,1,31,0,25,1,26,26,0,2500,100,2600,1400,0,25,1,26
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",ronga agal,0,133,3,136,0,125,3,128,131,0,11300,293,11593,5641,0,19,2,21
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rangme agal - rengging apal,0,42,1,43,0,42,1,43,44,0,4200,100,4300,2128,0,42,1,43
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rangme,0,108,4,112,0,96,3,99,112,0,9592,300,9892,5240,0,88,3,91
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",pakregre dodonggittim,0,19,0,19,0,14,0,14,12,0,1400,0,1400,540,0,14,0,14
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",pakregre chikama,0,63,1,64,0,62,1,63,57,0,6004,100,6104,2427,0,48,1,49
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",pakregre chijong apal,0,87,0,87,0,84,0,84,88,0,8005,0,8005,3212,0,69,0,69
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",pakregre,0,104,3,107,0,99,3,102,89,0,9851,300,10151,2484,0,97,3,100
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongkongkil,0,58,3,61,0,58,3,61,53,0,5708,300,6008,2743,0,46,3,49
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongchram-ii,0,162,1,163,0,142,1,143,154,0,13983,100,14083,6397,0,137,1,138
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongchram-i,0,272,2,274,0,251,2,253,290,0,24789,200,24989,12930,0,238,2,240
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongchram chigisim,0,73,3,76,0,65,3,68,92,0,6415,300,6715,3348,0,63,3,66
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongbak rengbit agal,0,62,1,63,0,60,0,60,50,0,4882,0,4882,2080,0,31,0,31
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongbak daram,0,75,2,77,0,67,2,69,65,0,6525,200,6725,2600,0,54,2,56
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongbak agalgre,0,39,0,39,0,37,0,37,38,0,3700,0,3700,1676,0,37,0,37
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nongbak ading,0,32,0,32,0,29,0,29,29,0,2692,0,2692,1378,0,25,0,25
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",nokat,0,40,2,42,0,25,1,26,24,0,2500,100,2600,1203,0,25,1,26
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongkugittim,0,65,1,66,0,64,1,65,67,0,6168,99,6267,3077,0,46,0,46
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",upper bamil,0,46,0,46,0,46,0,46,46,0,4600,0,4600,2292,0,46,0,46
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",teteng apal,1,19,2,22,1,17,2,20,12,100,1680,160,1940,696,1,16,0,17
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",jakopgre (chiganchinggre),0,51,1,52,0,51,1,52,51,0,5100,100,5200,2475,0,51,1,52
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",grenanggre,0,52,1,53,0,52,1,53,59,0,5198,100,5298,2377,0,51,1,52
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",gradekgittim,0,59,1,60,0,59,1,60,65,0,5900,100,6000,2934,0,59,1,60
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",gongnagre,0,55,1,56,0,55,1,56,6,0,5500,100,5600,600,0,55,1,56
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",gonggre,0,52,1,53,0,52,1,53,54,0,5196,100,5296,2658,0,51,1,52
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dawa-matchakol,0,39,0,39,0,39,0,39,40,0,3900,0,3900,1950,0,39,0,39
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dawa mronggittim,1,44,1,46,1,44,1,46,48,100,4400,100,4600,2380,1,44,1,46
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dawa-nengjata,0,48,2,50,0,48,2,50,52,0,4800,200,5000,2540,0,48,2,50
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dawa-nengkatok,0,70,0,70,0,71,0,71,75,0,6999,0,6999,3598,0,68,0,68
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dawa-songgital,0,70,2,72,0,70,2,72,72,0,7000,200,7200,3513,0,70,2,72
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",demogre,1,30,0,31,1,30,0,31,31,100,3000,0,3100,1410,1,30,0,31
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",tesokgittim,0,43,0,43,0,36,0,36,33,0,3580,0,3580,1512,0,35,0,35
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",terace gittim,0,68,0,68,0,65,0,65,68,0,6500,0,6500,3066,0,65,0,65
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",denggagre songgital,0,42,1,43,0,42,1,43,46,0,4129,100,4229,2508,0,38,1,39
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dimbiilchirang,0,30,0,30,0,30,0,30,31,0,2768,0,2768,1426,0,26,0,26
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma rimtonggre,1,43,1,45,1,42,1,44,46,100,4200,100,4400,2230,1,42,1,44
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma-matchok akawe,0,24,0,24,0,24,0,24,24,0,2381,0,2381,1212,0,5,0,5
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma-kawak,0,39,1,40,0,39,1,40,41,0,3900,100,4000,2023,0,39,1,40
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma gandinang,0,45,0,45,0,45,0,45,28,0,3993,0,3993,1644,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma dilsek,0,41,1,42,0,41,1,42,41,0,4100,100,4200,2041,0,41,1,42
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu chitimbing,0,62,2,64,0,58,2,60,71,0,5800,200,6000,2443,0,58,2,60
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng bongga,0,45,2,47,0,45,2,47,48,0,4401,200,4601,1999,0,30,2,32
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng dagal gading,0,25,0,25,0,21,0,21,22,0,2068,0,2068,1071,0,13,0,13
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng minol,0,36,0,36,0,36,0,36,24,0,3588,0,3588,1372,0,24,0,24
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng nakol,0,30,0,30,0,30,0,30,29,0,2854,0,2854,1093,0,26,0,26
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng rongal,0,58,0,58,0,58,0,58,60,0,5800,0,5800,2312,0,58,0,58
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng wale,0,19,0,19,0,19,0,19,19,0,1552,0,1552,776,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",tebilgittim,0,18,1,19,0,18,1,19,20,0,1800,100,1900,972,0,18,1,19
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",doktilgre,0,24,0,24,0,24,0,24,24,0,2400,0,2400,1200,0,24,0,24
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dolwarigre,0,66,0,66,0,66,0,66,70,0,6579,0,6579,3478,0,45,0,45
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dorakgre,0,60,0,60,0,60,0,60,33,0,6000,0,6000,2309,0,60,0,60
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dorengkigre,0,57,2,59,0,68,2,70,78,0,5746,200,5946,2999,0,57,2,59
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu agalgre,0,57,1,58,0,57,1,58,64,0,5426,94,5520,2491,0,3,0,3
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",ganingbibra,0,77,0,77,0,77,0,77,82,0,7700,0,7700,3893,0,77,0,77
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",ganinggre,0,54,1,55,0,54,1,55,54,0,5400,100,5500,2678,0,54,1,55
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",gitokgre,0,112,0,112,0,112,0,112,114,0,11200,0,11200,4660,0,112,0,112
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dangkong gilmatdam,0,20,0,20,0,20,0,20,20,0,2000,0,2000,942,0,20,0,20
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",thaugittim,0,56,0,56,0,49,0,49,48,0,4754,0,4754,2059,0,1,0,1
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dangkong doragre,0,30,0,30,0,30,0,30,28,0,2989,0,2989,1348,0,29,0,29
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dangkong dokatong,0,23,0,23,0,23,0,23,28,0,2300,0,2300,1057,0,23,0,23
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal songgitcham,0,65,0,65,0,61,0,61,65,0,6015,0,6015,2283,0,60,0,60
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal megapgre,0,40,2,42,0,40,2,42,43,0,3640,200,3840,1894,0,35,2,37
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal dasik,0,26,0,26,0,31,0,31,30,0,2659,0,2659,1270,0,26,0,26
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal balnanggre,0,27,1,28,0,27,1,28,27,0,2695,100,2795,1297,0,26,1,27
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dimbil bonegre,0,156,1,157,0,142,1,143,174,0,11724,100,11824,4734,0,64,1,65
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dimit rongtatgittim,1,64,0,65,0,40,0,40,34,0,3971,0,3971,1682,0,11,0,11
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dimit songmong,0,41,0,41,0,41,0,41,41,0,4100,0,4100,1931,0,41,0,41
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dimit warikatchi,0,33,1,34,0,33,1,34,32,0,3102,100,3202,1523,0,25,1,26
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu achakpek,0,81,1,82,0,72,1,73,73,0,7105,100,7205,2650,0,71,1,72
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma-songgital,0,46,2,48,0,46,2,48,49,0,4585,200,4785,2422,0,42,2,44
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma-songgitcham,0,33,0,33,0,33,0,33,34,0,3300,0,3300,1700,0,33,0,33
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dinajekgre,0,101,2,103,0,101,2,103,105,0,10100,200,10300,3875,0,101,2,103
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dinaminggre,0,152,0,152,0,152,0,152,158,0,15200,0,15200,7729,0,152,0,152
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dobetkolgre apotgittim,0,30,0,30,0,31,0,31,40,0,2982,0,2982,1513,0,28,0,28
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dobetkolgre songmong,0,67,0,67,0,67,0,67,68,0,6700,0,6700,3384,0,67,0,67
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal apal,0,41,1,42,0,41,1,42,43,0,4075,100,4175,2017,0,28,1,29
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot rongbok,0,40,0,40,0,34,0,34,29,0,3400,0,3400,1319,0,34,0,34
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot matrang,0,35,0,35,0,29,0,29,36,0,2900,0,2900,1151,0,29,0,29
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dalbot kongkil,0,35,1,36,0,28,1,29,24,0,2800,100,2900,1047,0,28,1,29
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dilma-debrak,0,69,1,70,0,69,1,70,70,0,6900,100,7000,3136,0,69,1,70
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu bolsalgittim,0,61,0,61,0,59,0,59,62,0,5900,0,5900,2768,0,59,0,59
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu bazar (cherasugittim),5,350,5,360,5,344,5,354,335,409,31214,410,32033,13073,4,306,4,314
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu bawangranggittim,0,26,0,26,0,26,0,26,27,0,2518,0,2518,1130,0,25,0,25
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simagre,0,32,1,33,0,29,1,30,28,0,2874,100,2974,1539,0,25,1,26
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simsam atimbo,0,73,1,74,0,66,1,67,67,0,6050,96,6146,2886,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng arringga,0,43,0,43,0,43,0,43,42,0,4300,0,4300,2028,0,43,0,43
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng balkol,0,47,0,47,0,47,0,47,34,0,4487,0,4487,1539,0,35,0,35
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng balsrigittim,0,27,0,27,0,24,0,24,24,0,2302,0,2302,1151,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",simseng bolma,0,25,0,25,0,25,0,25,26,0,2453,0,2453,1217,0,24,0,24
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu anchengbok,0,208,0,208,0,82,0,82,82,0,6841,0,6841,2921,0,64,0,64
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dijogre,0,52,0,52,0,52,0,52,53,0,5195,0,5195,2418,0,51,0,51
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",daring apal,0,78,1,79,0,78,1,79,77,0,7800,100,7900,2766,0,78,1,79
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dangkong songgital,0,39,1,40,0,39,0,39,49,0,3798,0,3798,1883,0,37,0,37
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2020","June, 2020",dobetkolgre terracegittim,0,64,2,66,0,64,2,66,68,0,6400,200,6600,3372,0,64,2,66
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongmithu,0,105,0,105,0,105,0,105,98,0,10026,0,10026,4258,0,98,0,98
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongsil,0,57,2,59,0,48,2,50,50,0,4482,200,4682,2156,0,35,2,37
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",rongspong,0,43,0,43,0,42,0,42,38,0,3691,0,3691,1647,0,2,0,2
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",salgitchak gittim,0,35,0,35,0,35,0,35,37,0,3500,0,3500,1734,0,35,0,35
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",wancho,0,64,1,65,0,59,1,60,55,0,5778,100,5878,2630,0,53,1,54
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",warikada,0,58,2,60,0,53,2,55,50,0,5237,200,5437,2443,0,50,2,52
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",wakchikong,0,95,0,95,0,92,0,92,93,0,9066,0,9066,4365,0,86,0,86
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",wajagattim,0,54,3,57,0,46,3,49,53,0,4600,300,4900,2704,0,46,3,49
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",upper rongjeng,0,185,13,198,0,172,13,185,207,0,14103,996,15099,7950,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",silchang,0,154,0,154,0,146,0,146,146,0,13852,0,13852,4801,0,118,0,118
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",sarang apal,0,48,0,48,0,44,0,44,45,0,4399,0,4399,2064,0,43,0,43
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu nengbari,0,24,1,25,0,24,1,25,34,0,2400,100,2500,1239,0,24,1,25
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu rimding,0,153,0,153,0,66,0,66,64,0,5868,0,5868,2212,0,57,0,57
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu rongmu,0,228,1,229,0,145,1,146,190,0,13617,100,13717,5661,0,49,1,50
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dobu rongmu songgital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",dogrugre,0,36,0,36,0,36,0,36,35,0,3600,0,3600,1739,0,36,0,36
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2020","June, 2020",danal attewak,0,37,0,37,0,37,0,37,37,0,3700,0,3700,1682,0,37,0,37
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2020","June, 2020",upper nongbak apal,0,109,1,110,0,97,1,98,101,0,9016,100,9116,4648,0,86,1,87
India,Meghalaya,East Jaintia Hills,Wapung,"Financial Year (Apr - Mar), 2020","June, 2020",wapungskur,0,580,1,581,0,518,1,519,444,0,23785,37,23822,20300,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",saitual,0,22,0,22,0,19,0,19,9,0,1573,0,1573,743,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",new machikun,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moulain,0,153,0,153,0,139,0,139,78,0,6221,0,6221,3308,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moopad,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moolamylliang,0,194,0,194,0,105,0,105,73,0,6919,0,6919,4651,0,2,0,2
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moolasngi,0,115,0,115,0,99,0,99,68,0,5625,0,5625,3595,0,1,0,1
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moulcheng,0,44,0,44,0,32,0,32,8,0,3142,0,3142,800,0,30,0,30
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moulhoi,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",moulsei,0,224,0,224,0,214,0,214,44,0,12685,0,12685,2473,0,4,0,4
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",mulait bri sumer,0,143,0,143,0,139,0,139,115,0,1512,0,1512,1254,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",mulait bri sutnga,0,73,0,73,0,72,0,72,46,0,5058,0,5058,3277,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",muriap,0,60,0,60,0,58,0,58,43,0,3313,0,3313,2417,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",narwan,0,621,0,621,0,511,0,511,489,0,28577,0,28577,26856,0,2,0,2
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",mynthlu,0,187,0,187,0,173,0,173,137,0,6707,0,6707,5237,0,0,0,0
India,Meghalaya,East Jaintia Hills,Saipung,"Financial Year (Apr - Mar), 2020","June, 2020",mynthning,0,112,0,112,0,109,0,109,71,0,4729,0,4729,2960,0,0,0,0
