District,Block,Village Name,st_jobcards,st_access_rate_lag1,st_access_rate_roll3,st_persondays_per_employed_lag1,st_100days_rate_lag1,is_low_access_lag1,is_low_access_current,risk,reasons
Ri Bhoi,Jirang,sohkyrbam domphlang,108.0,0.9906542056074766,0.9717786014007063,95.00943396226415,0.8598130841121495,0,0,0.1446438,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,sohkyrbang rim,116.0,0.94,0.8961016288675863,61.46808510638298,0.0,0,0,0.15029022,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,sukoinijira,19.0,1.0,0.6666666666666666,30.0,0.0,0,0,0.61964226,District pattern (raises risk) | Workdays per employed household last year (raises risk) | ST access rate three years ago (raises risk)
Ri Bhoi,Jirang,tasku rim,84.0,0.9240506329113924,0.6378581474784006,70.41095890410959,0.08860759493670886,0,0,0.27039877,Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Jirang,ulubari,26.0,1.0,0.8948412698412698,91.76923076923077,0.0,0,0,0.13682415,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Jirang,umiapkhla,24.0,1.0,1.0,88.3913043478261,0.782608695652174,0,0,0.14928095,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umiong,94.0,0.898876404494382,0.83983427896184,79.2625,0.011235955056179775,0,0,0.12850541,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Jirang,umkadhor,182.0,0.7318435754189944,0.7039763391390075,25.427480916030536,0.0,0,0,0.37676266,Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Jirang,umkhawai,16.0,0.9375,0.7178030303030303,89.6,0.8125,0,0,0.14327368,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Block pattern (lowers risk)
Ri Bhoi,Jirang,umkrem dyngkhong,68.0,0.9696969696969697,0.8834403144747972,94.6875,0.15151515151515152,0,0,0.12558024,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Jirang,umkynsier,217.0,0.8697674418604651,0.8674556552495184,44.68449197860963,0.023255813953488372,0,0,0.28180176,Last year's ST access rate (lowers risk) | ST access rate three years ago (raises risk) | District pattern (raises risk)
Ri Bhoi,Jirang,umlakro,99.0,0.978494623655914,0.9796736464817958,62.62637362637363,0.0,0,0,0.12219471,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umlathu,55.0,0.9454545454545454,0.5246753246753246,38.30769230769231,0.0,0,0,0.4833506,Last year's ST access rate (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
Ri Bhoi,Jirang,umlur,50.0,1.0,0.9722222222222222,46.16,0.02,0,0,0.22096667,Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Jirang,umlyngiang,37.0,0.9459459459459459,0.9343629343629344,84.11428571428571,0.40540540540540543,0,0,0.14067574,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umlyngkdait,46.0,1.065217391304348,0.9565217391304349,79.55102040816327,0.4782608695652174,0,0,0.12398053,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,ummar,91.0,0.9318181818181818,0.9451405402109626,93.78048780487805,0.0,0,0,0.14636388,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umpyrtha,126.0,0.859504132231405,0.7837982319320935,89.82692307692308,0.628099173553719,0,0,0.10244263,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Jirang,umrit,176.0,0.9590643274853801,0.9569146571781078,82.0609756097561,0.0,0,0,0.1260375,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umsaliang,61.0,0.95,0.9268199233716475,71.7719298245614,0.0,0,0,0.14319484,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Jirang,umsaw,104.0,1.0,0.9082464341364017,90.25,0.7788461538461539,0,0,0.13821697,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umsen,30.0,1.0,0.896551724137931,54.3,0.0,0,0,0.27675512,Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umshalani,42.0,0.9523809523809523,0.8613199665831245,61.075,0.42857142857142855,0,0,0.13258357,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umshohphria,123.0,0.9583333333333334,0.9356060606060606,57.77391304347826,0.0,0,0,0.16925718,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umshru,198.0,0.9476190476190476,0.8469187675070028,59.70854271356784,0.014285714285714285,0,0,0.14134829,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umsohbar,177.0,0.9375,0.9338530655391121,96.04242424242425,0.8352272727272727,0,0,0.071198314,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Jirang,umsohpai,31.0,0.8709677419354839,0.8420467185761958,91.88888888888889,0.7096774193548387,0,0,0.10397524,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umsohpanan,117.0,0.954954954954955,0.9596780068478181,78.06603773584905,0.45045045045045046,0,0,0.10556603,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umsong,166.0,0.5963855421686747,0.5674501514831255,66.83838383838383,0.0,0,0,0.35796177,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (raises risk)
Ri Bhoi,Jirang,umtang,25.0,0.88,0.9448484848484848,98.68181818181819,0.76,0,0,0.06914585,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umtangar,182.0,0.9485714285714286,0.9361111111111112,88.13253012048193,0.0,0,0,0.13612913,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umtar,26.0,1.0,1.0,96.18181818181819,0.0,0,0,0.115088075,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,umtarsen,36.0,0.6944444444444444,0.7412854030501089,100.0,0.6944444444444444,0,0,0.09868412,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Jirang,wahsynon,150.0,0.9794520547945206,0.9830496748304968,87.23076923076923,0.3698630136986301,0,0,0.08729556,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,warmawsaw nonglyngkait,129.0,0.928,0.9523457556935818,88.86206896551724,0.696,0,0,0.0729219,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Jirang,warmawsaw proper,95.0,0.8736842105263158,0.8663196452670138,91.80722891566265,0.7368421052631579,0,0,0.11386562,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Jirang,warmawsaw umtongkharai,117.0,0.9203539823008849,0.8915424955247963,93.77884615384616,0.7256637168141593,0,0,0.12566532,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,15th mile nongthymmai,182.0,0.9556962025316456,0.5556788029057375,58.437086092715234,0.10759493670886076,0,0,0.38803518,Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,17th mile pahamlang,73.0,1.0,0.5574712643678161,71.46575342465754,0.547945205479452,0,0,0.31651974,Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk) | District pattern (raises risk)
Ri Bhoi,Umling,18th mile umdoh,160.0,0.9807692307692307,0.8883265856950068,83.37908496732027,0.5192307692307693,0,0,0.13071707,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,amjok,63.0,0.6984126984126984,0.3193843193843194,31.863636363636363,0.015873015873015872,0,0,0.5937035,Share completing 100 days last year (lowers risk) | 3-year average ST access rate (raises risk) | District pattern (raises risk)
Ri Bhoi,Umling,amphanggre,60.0,1.0,1.0,97.46666666666667,0.8833333333333333,0,0,0.108988516,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,ampher,61.0,0.9508196721311475,0.908337740172748,86.89655172413794,0.6065573770491803,0,0,0.14695856,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,ampriling,21.0,0.9047619047619048,0.9365079365079364,82.84210526315789,0.23809523809523808,0,0,0.1446278,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,bara killing,109.0,0.8695652173913043,0.896103725771245,95.925,0.7065217391304348,0,0,0.10138806,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,barapathar,31.0,0.9354838709677419,0.956989247311828,75.72413793103448,0.12903225806451613,0,0,0.11924262,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,baridua,199.0,0.0,0.31986531986531985,0.0,0.0,1,0,0.88700277,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | 3-year average ST access rate (raises risk)
Ri Bhoi,Umling,behananodi,20.0,1.0,1.0,98.47058823529412,0.9411764705882353,0,0,0.1190633,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,belkuri,58.0,0.9107142857142857,0.9702380952380952,45.294117647058826,0.0,0,0,0.24822912,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,bleishiah,49.0,0.8979591836734694,0.9659863945578232,47.61363636363637,0.0,0,0,0.21850245,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,borbalu,61.0,0.9836065573770492,0.9945355191256832,86.5,0.5901639344262295,0,0,0.1424618,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,borbhuin,57.0,0.9824561403508771,0.6495192784220438,90.75,0.2807017543859649,0,0,0.24596749,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (raises risk)
Ri Bhoi,Umling,borgang,57.0,0.9824561403508771,0.9820147853911507,32.660714285714285,0.0,0,0,0.2961864,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,borkhatsari,84.0,0.9047619047619048,0.9160859465737515,86.13157894736842,0.2261904761904762,0,0,0.15377294,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,byrnihat,75.0,0.7058823529411765,0.5439360929557008,91.22222222222223,0.49019607843137253,0,0,0.23871928,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,chibra,55.0,0.9818181818181818,0.963407661520869,97.07407407407408,0.8181818181818182,0,0,0.08096245,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,chotta killing,51.0,0.9803921568627451,0.7843137254901961,88.88,0.6078431372549019,0,0,0.16601169,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,dehal,152.0,0.9927007299270073,0.989814971991173,35.88235294117647,0.0,0,0,0.2759555,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,dendral,19.0,1.0,1.0,100.0,1.0,0,0,0.1366463,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,diwon,254.0,0.952755905511811,0.9432441812542027,67.95454545454545,0.14960629921259844,0,0,0.16000761,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,dulongnar,59.0,0.9322033898305084,0.9283682914369801,98.03636363636363,0.8305084745762712,0,0,0.118718565,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,erpakon,96.0,0.9896907216494846,0.9342644939585413,61.958333333333336,0.010309278350515464,0,0,0.15352254,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,gambalbari a,55.0,0.9,0.9253900709219858,75.88888888888889,0.0,0,0,0.16638176,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,gambalbari b,34.0,0.9411764705882353,0.9459093982420553,87.8125,0.6470588235294118,0,0,0.110987544,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,harlibagan,95.0,0.7578947368421053,0.7578947368421053,12.0,0.0,0,1,0.47586688,Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,hatimara,82.0,0.926829268292683,0.9188121047877146,46.171052631578945,0.0,0,0,0.31550062,Last year's ST access rate (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,himpala,53.0,1.0,0.9871794871794871,91.9622641509434,0.18867924528301888,0,0,0.12744808,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,iewmawlong,156.0,0.8269230769230769,0.8122053968985107,62.17829457364341,0.0,0,1,0.22270703,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,ingjal a,52.0,1.0,1.0,77.14583333333333,0.125,0,0,0.13956825,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,ingjal b,25.0,1.0,0.9696969696969697,92.91666666666667,0.8333333333333334,0,0,0.15910082,Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,iong khuli,65.0,0.4153846153846154,0.7628001628001627,9.703703703703704,0.0,0,0,0.5401738,Workdays per employed household last year (raises risk) | ST access rate two years ago (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,jermanai,67.0,0.7313432835820896,0.9104477611940299,12.224489795918368,0.0,0,0,0.43471587,Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,jojwa,60.0,1.0,0.7223707664884135,49.044117647058826,0.0,0,0,0.35563368,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,jojwabil,54.0,1.0,0.8666666666666667,88.64,0.08,0,0,0.12287477,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,jolsyiem,40.0,0.975,0.5333333333333333,74.94871794871794,0.475,0,0,0.30826434,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,jorbil,52.0,0.8076923076923077,0.8461538461538461,76.88095238095238,0.0,0,0,0.19438563,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,jowe,67.0,1.0,1.0,63.014925373134325,0.0,0,0,0.17995366,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,jyntru,98.0,1.0,1.003619976359338,98.9795918367347,0.9693877551020408,0,0,0.13641723,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,kbet nongbri,155.0,0.8961038961038961,0.9245516388373533,77.6231884057971,0.3961038961038961,0,0,0.11554457,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,khanapara,22.0,0.0,0.0,0.0,0.0,1,0,0.9238385,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | 3-year average ST access rate (raises risk)
Ri Bhoi,Umling,khmar,47.0,0.8444444444444444,0.931054131054131,86.76315789473684,0.044444444444444446,0,0,0.11250144,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,khongwing,28.0,0.9642857142857143,0.9880952380952381,42.592592592592595,0.0,0,0,0.22273919,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,khulia,64.0,0.96875,0.9947916666666666,49.774193548387096,0.0,0,0,0.18161783,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,khuswai,49.0,1.0,1.0,36.91836734693877,0.0,0,0,0.30223647,ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,killing,138.0,0.9927536231884058,0.9830917874396136,93.5985401459854,0.6086956521739131,0,0,0.13135755,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,kongkhatkhuli,28.0,1.0,0.8928571428571429,30.214285714285715,0.0,0,0,0.46529624,District pattern (raises risk) | 3-year average ST access rate (lowers risk) | ST share of job cards (raises risk)
Ri Bhoi,Umling,kongripara,79.0,0.95,0.9416666666666668,77.53947368421052,0.025,0,0,0.14744967,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,korstep nonglyngdoh,67.0,0.9516129032258065,0.9572452636968766,34.440677966101696,0.0,0,0,0.29897273,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,korstep nongtluh,38.0,1.025,0.9997863247863247,47.390243902439025,0.0,0,0,0.19730675,Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,kyntonphanram,40.0,0.85,0.9500000000000001,92.94117647058823,0.675,0,0,0.11481188,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,lalmati,73.0,0.0,0.4879227053140096,0.0,0.0,1,0,0.83908963,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | Was low-access last year (raises risk)
Ri Bhoi,Umling,lalumpam,60.0,0.95,0.7821839080459769,59.54385964912281,0.0,0,0,0.24476284,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,langphadur,55.0,0.9636363636363636,0.9818181818181818,82.13207547169812,0.2909090909090909,0,0,0.14187884,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,langpohdon,46.0,1.0,0.9565217391304347,97.73913043478261,0.9565217391304348,0,0,0.117900826,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,lower balian,78.0,0.7142857142857143,0.46428571428571425,43.25,0.023809523809523808,0,0,0.40082225,District pattern (raises risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,lum nongrim,108.0,0.0,0.0,0.0,0.0,1,1,0.9228855,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | 3-year average ST access rate (raises risk)
Ri Bhoi,Umling,lumbyrhing,74.0,0.8648648648648649,0.7792792792792792,40.828125,0.0,0,0,0.3623451,Last year's ST access rate (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,lumding,46.0,0.9782608695652174,0.9624505928853755,81.86666666666666,0.32608695652173914,0,0,0.1166572,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,lumkya,72.0,0.8472222222222222,0.8287037037037037,60.52459016393443,0.013888888888888888,0,0,0.1779168,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
Ri Bhoi,Umling,lumnongthymmai,87.0,0.9080459770114943,0.9513306409858133,98.88607594936708,0.896551724137931,0,0,0.07896503,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,madanheh,27.0,1.0,1.0,99.07407407407408,0.8518518518518519,0,1,0.109844565,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,maikhuli,98.0,0.9693877551020408,0.9081632653061225,53.11578947368421,0.01020408163265306,0,0,0.1719366,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,manipur,81.0,0.9876543209876543,0.9747877272490494,69.0625,0.1728395061728395,0,0,0.15496074,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,markang,17.0,1.0,1.0,31.11764705882353,0.0,0,0,0.31853226,ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,marmain,107.0,0.9719626168224299,0.9906542056074766,54.50961538461539,0.0,0,0,0.19035149,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,matchogre,56.0,1.0,0.9203296703296703,96.78846153846153,0.8269230769230769,0,0,0.0935037,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,maw iong,104.0,0.9615384615384616,0.9356484939009211,85.81,0.125,0,0,0.16503257,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawdiangum,228.0,0.9493087557603687,0.9408970763809473,67.0873786407767,0.17972350230414746,0,0,0.15172786,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,mawiong,77.0,0.84,0.9365656565656565,81.2063492063492,0.0,0,0,0.13836321,Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,mawkangi,121.0,1.0,1.0,97.52066115702479,0.8016528925619835,0,1,0.09826349,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawkhla,54.0,0.9574468085106383,0.9503546099290779,87.42222222222222,0.6170212765957447,0,0,0.09673562,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawlong nongtluh,203.0,1.0,0.9893469329933419,52.216748768472904,0.024630541871921183,0,0,0.15677358,Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,mawlong sepngi,44.0,0.8780487804878049,0.9391475732939147,95.80555555555556,0.7560975609756098,0,0,0.07671918,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawlyngkdeng,75.0,1.0,0.9888888888888889,94.6,0.68,0,0,0.097429916,Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,mawpdang,41.0,0.9142857142857143,0.9238095238095237,97.375,0.0,0,0,0.104920186,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawphrew,90.0,0.8072289156626506,0.9309810671256455,19.761194029850746,0.0,0,0,0.4021729,Workdays per employed household last year (raises risk) | 3-year average ST access rate (lowers risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,mawphru,171.0,0.935672514619883,0.7986574417263816,28.2,0.0,0,0,0.5789495,Workdays per employed household last year (raises risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
Ri Bhoi,Umling,mawroh,131.0,0.9922480620155039,0.9149527323261933,89.234375,0.6821705426356589,0,0,0.13485363,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,mawryngkang,40.0,1.0,1.0,94.75,0.8,0,0,0.13766474,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
Ri Bhoi,Umling,mawsmai,169.0,0.7100591715976331,0.23668639053254437,28.9,0.0,0,0,0.73175734,Workdays per employed household last year (raises risk) | 3-year average ST access rate (raises risk) | District pattern (raises risk)
Ri Bhoi,Umling,mawsyntai,43.0,1.0,0.945736434108527,59.06976744186046,0.023255813953488372,0,0,0.16410753,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | Share completing 100 days last year (lowers risk)
Ri Bhoi,Umling,mawthlen,61.0,0.9836065573770492,0.9819569027734817,20.366666666666667,0.0,0,0,0.40631294,Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (lowers risk)
Ri Bhoi,Umling,mawtnum,140.0,0.8714285714285714,0.827640941434045,27.565573770491802,0.0,0,0,0.46761385,Workdays per employed household last year (raises risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
